A	2908376	2920378	3075273	3101712	3210086	3192351	3214466	3366414	3377663	3373627	3376259	3315911	3259092	3239985	3254807	3258610	3228670	3207498	3236026	3321307	3190566	3028465	2777269	2635465	2627261	2627020	2575976	2502877	2302201	2166270	1988400	1934718	1851892	1710923	1757825	1776383	1745989	1927120	1927207	1752142	1744594	1709541	1720386	1677825	1520095	1481427	1302945	1184479	1142437	1121176	1081460	1037738	961865	865406	833515	734625	728033	767865	801551	858710	851699	827700	777536	686239	590879	512487	452263	379094	338446	334885	314935	266055	274978	171846	302532	
3	29786	55167	62686	76230	94821	103447	111712	131117	154125	171335	179865	193328	218174	214909	209382	215748	209068	210169	207014	193183	194147	218050	273943	310144	314928	327793	327882	332768	372966	401453	441743	445610	457501	490501	470031	443661	438180	392816	416780	491294	491361	497232	483788	470985	495520	504349	536301	559915	561758	539564	515335	499459	520707	544895	551801	595177	602811	591020	570526	533750	505291	497479	511113	531078	543039	560643	575196	592119	599206	578452	563876	559647	512481	587173	509037	
#	4551	6491	8611	11595	15216	19356	24583	30983	37433	44437	53539	65320	79652	96172	117500	146027	183884	234572	297947	376100	463442	552266	646909	743176	847142	958794	1072391	1196790	1330385	1467119	1610579	1758418	1920132	2101815	2293493	2499504	2723760	2935578	3134507	3331715	3515699	3706673	3911752	4137690	4382523	4626239	4870441	5114757	5358364	5612246	5874670	6148758	6437301	6725377	7006257	7277017	7531613	7776795	8019897	8287472	8597365	8839319	9050780	9275328	9512763	9756937	10012686	10277000	10549165	10842562	11185806	11599364	12105588	12909665	13774792	
%	13408	9018	8705	9078	11880	10472	11171	12088	14578	15654	16759	17445	20403	19781	18054	18775	17839	21319	18083	16027	15601	15116	18383	20447	22329	29346	30754	29415	35587	37609	43464	43297	47818	109403	54306	85866	86599	48201	47011	70883	92067	63328	31504	29935	32073	32470	37701	42560	42171	38867	67155	39911	41118	49657	47549	50616	45088	51478	46327	36310	31335	31601	32255	34027	32306	36286	32601	36892	34293	28965	26221	21344	11656	1236	23	
9	119136	192677	219510	259132	310839	326792	331424	390558	441517	485694	498588	518646	552975	554765	549900	559138	548953	546146	555127	545141	537670	565452	625428	655962	664330	690771	716163	724812	764583	785839	804521	809233	820869	817912	815360	795853	787409	764528	742560	747695	720426	724324	712778	714808	736921	729860	756148	759006	747574	742309	738514	737757	728400	718706	706890	691204	676216	646390	621167	598310	588212	576695	569731	575973	583603	578969	575583	566729	556035	549334	538326	527622	506147	506292	445833	
+	14195	17258	17034	19863	24128	23977	24002	27237	31878	36121	37410	40780	47951	45902	41454	42906	40777	41106	37858	34123	33581	35398	44624	49284	47894	56711	57863	56028	65233	69527	77498	75876	79122	83779	81621	79674	76714	65009	64590	72168	64911	65273	60169	58013	61303	60804	67969	72723	70919	67924	67828	68353	71176	73952	71101	80299	76032	72340	65337	59061	55452	55092	56012	57988	58475	60679	59993	66567	64584	58713	54377	48364	35747	18382	1647	
8	42495	110253	116021	133704	160807	176778	195804	217335	253273	269645	284943	310651	337037	335147	333211	342221	338679	345277	342606	316608	313959	338565	396359	432883	443575	465755	482656	487025	538324	570020	619581	625673	640618	669077	652220	639658	635703	558603	565280	633009	620594	626820	615619	604156	630397	632744	670510	691003	695744	681351	664643	653804	668347	688048	690001	718688	701961	677298	656004	617787	598693	584476	589427	600451	616055	630160	640385	644957	643300	624571	609820	607666	585609	527433	405821	
4	23410	49007	54002	66245	87559	102985	114820	134245	163596	179006	194094	210496	237527	236942	236217	245307	239718	245245	237851	210660	211725	236432	305632	347964	351123	370870	382578	388157	447043	478704	539027	541208	553062	601493	568715	553874	548081	465227	477785	560872	550841	557882	537831	524105	558939	563288	604596	633437	632274	615099	594414	576972	596856	624121	621095	667862	656998	634693	610638	568497	540896	529003	540359	556535	571216	589146	598338	617076	620435	595984	583682	581701	544360	561037	492490	
)	6736	13830	14952	16217	18803	16716	15962	18218	22376	25828	25592	27123	32255	29433	26221	27579	25810	25611	24747	22613	21625	22154	24831	26706	27817	39827	39643	38769	42558	43505	44907	45572	45947	45858	45314	42302	42061	42240	43236	43519	41293	41285	39653	38843	38220	37709	38371	40177	39638	37471	35904	36370	35875	35692	35567	38881	37835	38291	35316	34218	32077	32369	32143	31581	30379	29949	29283	30550	28722	26305	23924	20084	14022	6602	344	
'	946	8613	8417	9599	12666	11915	13082	14838	20765	23475	25721	28980	36857	33608	27701	30817	29156	33014	26874	22498	20718	21345	25492	28201	29693	45071	48994	47328	56253	59529	67326	65552	69514	72896	70931	72776	70230	58391	53998	55948	49339	50290	44002	43375	46049	45000	51690	55641	55475	50713	51347	53747	54793	54834	51532	58885	53567	51723	45637	41495	39121	38608	39135	39219	38757	39983	38909	42135	40260	36919	33298	28026	18491	6432	298	
5	64144	96592	104218	122702	146445	157574	171575	191804	221395	236689	252367	276483	305016	302072	295433	304353	298107	299322	296302	275288	273340	295270	355702	393258	401635	418402	428707	433251	481965	513669	560810	565061	583256	610739	594194	568201	563564	499891	520521	595020	587470	600155	588279	574694	602150	612463	653240	681892	686149	667065	644400	636246	660654	688333	700021	747811	749175	734592	715164	676787	653238	643400	659044	678783	699916	724615	742986	760286	768255	745585	733168	735437	689153	735245	584772	
